ip.src,ip.dst,eth.addr,eth.dst,frame.time_relative,frame.time_delta,label
0,0,13259053006848,13259053006848,1244.335674,0.988011,Normal_Traffic
0,0,13233333338112,13233333338112,1244.336031,0.000357,Normal_Traffic
0,0,1652522221568,1652522221568,1244.861772,0.525741,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1245.342181,0.480409,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1245.344565,0.002384,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1245.345791,0.001226,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1245.350447,0.004656,Normal_Traffic
0,0,13259053006848,13259053006848,1246.008658,0.658211,Normal_Traffic
0,0,13909683339264,13909683339264,1246.009658,0.001,Normal_Traffic
0,0,1652522221568,1652522221568,1246.92194,0.912282,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1247.347677,0.425737,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1247.355464,0.007787,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1247.356623,0.001159,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1247.371781,0.015158,Normal_Traffic
0,0,56294136414210,56294136414210,1247.852844,0.481063,Normal_Traffic
0,0,13259053006848,13259053006848,1247.958991,0.106147,Normal_Traffic
0,0,13967729426432,13967729426432,1247.959347,0.000356,Normal_Traffic
0,0,1652522221568,1652522221568,1249.063181,1.103834,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1249.358325,0.295144,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1249.370677,0.012352,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1249.373082,0.002405,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1249.375638,0.002556,Normal_Traffic
0,0,1652522221568,1652522221568,1251.139568,1.76393,Normal_Traffic
0,0,1099726376140,1099726376140,1251.271892,0.132324,Normal_Traffic
0,0,1099726376140,1099726376140,1251.274701,0.002809,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1251.374837,0.100136,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1251.378703,0.003866,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1251.380376,0.001673,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1251.387307,0.006931,Normal_Traffic
0,0,1652522221568,1652522221568,1253.229355,1.842048,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1253.381555,0.1522,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1253.389128,0.007573,Normal_Traffic
0,0,1652522221568,1652522221568,1255.324744,1.935616,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1255.390613,0.065869,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1255.399133,0.00852,Normal_Traffic
0,0,1099726376140,1099726376140,1256.085292,0.686159,Normal_Traffic
0,0,1652522221568,1652522221568,1257.378958,1.293666,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1257.392323,0.013365,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1257.401581,0.009258,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1259.401717,2.000136,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1259.405411,0.003694,Normal_Traffic
0,0,1652522221568,1652522221568,1259.476321,0.07091,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1261.402752,1.926431,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1261.406708,0.003956,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1261.409212,0.002504,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1261.433557,0.024345,Normal_Traffic
0,0,1652522221568,1652522221568,1261.567828,0.134271,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1263.411569,1.843741,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1263.41937,0.007801,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1263.420435,0.001065,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1263.433586,0.013151,Normal_Traffic
0,0,1652522221568,1652522221568,1263.854841,0.421255,Normal_Traffic
3232235779,4294967295,281474976710655,281474976710655,1263.994073,0.139232,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1265.421873,1.4278,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1265.434012,0.012139,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1265.435736,0.001724,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1265.442606,0.00687,Normal_Traffic
0,0,1652522221568,1652522221568,1265.955695,0.513089,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1267.437411,1.481716,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1267.442599,0.005188,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1267.446741,0.004142,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1267.451904,0.005163,Normal_Traffic
0,0,1652522221568,1652522221568,1268.019329,0.567425,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1269.448336,1.429007,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1269.452125,0.003789,Normal_Traffic
0,0,1652522221568,1652522221568,1270.106054,0.653929,Normal_Traffic
0,0,13259053006848,13259053006848,1270.669961,0.563907,Normal_Traffic
0,0,14189840039936,14189840039936,1270.670299,0.000338,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1271.452386,0.782087,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1271.455367,0.002981,Normal_Traffic
0,0,1652522221568,1652522221568,1272.162518,0.707151,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1273.45368,1.291162,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1273.456689,0.003009,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1273.459075,0.002386,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1273.471382,0.012307,Normal_Traffic
0,0,1652522221568,1652522221568,1274.25013,0.778748,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1275.460778,1.210648,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1275.472441,0.011663,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1275.474208,0.001767,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1275.476538,0.00233,Normal_Traffic
0,0,1652522221568,1652522221568,1276.311978,0.83544,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1277.475823,1.163845,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1277.478507,0.002684,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1277.479869,0.001362,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1277.487047,0.007178,Normal_Traffic
0,0,1652522221568,1652522221568,1278.386343,0.899296,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1279.481927,1.095584,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1279.486488,0.004561,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1279.491711,0.005223,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1279.496431,0.00472,Normal_Traffic
0,0,56294136414210,56294136414210,1279.863278,0.366847,Normal_Traffic
0,0,1652522221568,1652522221568,1280.478552,0.615274,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1281.493505,1.014953,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1281.498793,0.005288,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1281.500009,0.001216,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1281.502162,0.002153,Normal_Traffic
0,0,1099726376140,1099726376140,1282.334251,0.832089,Normal_Traffic
0,0,1099726376140,1099726376140,1282.337469,0.003218,Normal_Traffic
0,0,13259053006848,13259053006848,1282.498741,0.161272,Normal_Traffic
0,0,13233333338112,13233333338112,1282.499137,0.000396,Normal_Traffic
0,0,1652522221568,1652522221568,1282.571115,0.071978,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1283.50233,0.931215,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1283.50899,0.00666,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1283.510201,0.001211,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1283.525593,0.015392,Normal_Traffic
0,0,1652522221568,1652522221568,1284.685067,1.159474,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1285.512971,0.827904,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1285.523234,0.010263,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1285.524512,0.001278,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1285.528966,0.004454,Normal_Traffic
0,0,1652522221568,1652522221568,1286.737404,1.208438,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1287.526744,0.78934,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1287.530874,0.00413,Normal_Traffic
0,0,13259053006848,13259053006848,1288.461504,0.93063,Normal_Traffic
0,0,13967729426432,13967729426432,1288.462171,0.000667,Normal_Traffic
0,0,1652522221568,1652522221568,1288.823104,0.360933,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1289.53279,0.709686,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1289.539663,0.006873,Normal_Traffic
0,0,1652522221568,1652522221568,1290.913131,1.373468,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1291.534966,0.621835,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1291.540607,0.005641,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1291.545877,0.00527,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1291.549389,0.003512,Normal_Traffic
0,0,1652522221568,1652522221568,1292.998926,1.449537,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1293.547562,0.548636,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1293.554501,0.006939,Normal_Traffic
0,0,13259053006848,13259053006848,1294.509571,0.95507,Normal_Traffic
0,0,13909683339264,13909683339264,1294.510194,0.000623,Normal_Traffic
0,0,1652522221568,1652522221568,1295.09018,0.579986,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1295.555469,0.465289,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1295.559794,0.004325,Normal_Traffic
0,0,1652522221568,1652522221568,1297.140387,1.580593,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1297.557903,0.417516,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1297.562665,0.004762,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1297.563849,0.001184,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1297.568744,0.004895,Normal_Traffic
0,0,1652522221568,1652522221568,1299.22942,1.660676,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1299.566831,0.337411,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1299.570239,0.003408,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1299.571455,0.001216,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1299.580204,0.008749,Normal_Traffic
0,0,1652522221568,1652522221568,1301.295538,1.715334,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1301.573645,0.278107,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1301.580276,0.006631,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1301.581432,0.001156,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1301.587872,0.00644,Normal_Traffic
0,0,1652522221568,1652522221568,1303.377554,1.789682,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1303.584407,0.206853,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1303.594672,0.010265,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1303.597899,0.003227,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1303.600803,0.002904,Normal_Traffic
0,0,13259053006848,13259053006848,1304.585989,0.985186,Normal_Traffic
0,0,13233333338112,13233333338112,1304.586321,0.000332,Normal_Traffic
0,0,1652522221568,1652522221568,1305.455028,0.868707,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1305.599786,0.144758,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1305.602414,0.002628,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1305.603576,0.001162,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1305.610537,0.006961,Normal_Traffic
0,0,1652522221568,1652522221568,1307.515813,1.905276,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1307.606073,0.09026,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1307.614083,0.00801,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1307.615412,0.001329,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1307.629167,0.013755,Normal_Traffic
0,0,1652522221568,1652522221568,1309.610284,1.981117,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1309.617128,0.006844,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1309.629961,0.012833,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1311.630919,2.000958,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1311.633422,0.002503,Normal_Traffic
0,0,1652522221568,1652522221568,1311.709041,0.075619,Normal_Traffic
0,0,1099726376140,1099726376140,1313.004677,1.295636,Normal_Traffic
0,0,1099726376140,1099726376140,1314.014215,1.009538,Normal_Traffic
0,0,1099726376140,1099726376140,1314.019062,0.004847,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1314.379802,0.36074,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1314.383192,0.00339,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1314.384389,0.001197,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1314.389607,0.005218,Normal_Traffic
0,0,1652522221568,1652522221568,1314.574862,0.185255,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1316.386751,1.811889,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1316.39298,0.006229,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1316.396192,0.003212,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1316.403345,0.007153,Normal_Traffic
0,0,1652522221568,1652522221568,1316.65026,0.246915,Normal_Traffic
0,0,13259053006848,13259053006848,1317.476853,0.826593,Normal_Traffic
0,0,14189840039936,14189840039936,1317.477213,0.00036,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1318.398878,0.921665,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1318.407687,0.008809,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1318.4091,0.001413,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1318.412579,0.003479,Normal_Traffic
0,0,1652522221568,1652522221568,1318.707972,0.295393,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1320.411511,1.703539,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1320.414028,0.002517,Normal_Traffic
0,0,1652522221568,1652522221568,1320.781683,0.367655,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1322.414516,1.632833,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1322.423938,0.009422,Normal_Traffic
0,0,1652522221568,1652522221568,1322.831177,0.407239,Normal_Traffic
3232235783,3232236031,281474976710655,281474976710655,1323.869363,1.038186,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1324.416986,0.547623,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1324.422452,0.005466,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1324.423588,0.001136,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1324.426577,0.002989,Normal_Traffic
0,0,1652522221568,1652522221568,1324.918571,0.491994,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1326.425706,1.507135,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1326.429507,0.003801,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1326.430732,0.001225,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1326.434719,0.003987,Normal_Traffic
0,0,1652522221568,1652522221568,1326.985038,0.550319,Normal_Traffic
0,0,13259053006848,13259053006848,1327.435013,0.449975,Normal_Traffic
0,0,13233333338112,13233333338112,1327.435398,0.000385,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1328.432667,0.997269,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1328.436302,0.003635,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1328.443323,0.007021,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1328.447164,0.003841,Normal_Traffic
0,0,1652522221568,1652522221568,1329.052955,0.605791,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1330.445779,1.392824,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1330.450055,0.004276,Normal_Traffic
0,0,1652522221568,1652522221568,1331.12311,0.673055,Normal_Traffic
0,0,13259053006848,13259053006848,1331.213328,0.090218,Normal_Traffic
0,0,13967729426432,13967729426432,1331.213674,0.000346,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1332.452267,1.238593,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1332.458374,0.006107,Normal_Traffic
0,0,1652522221568,1652522221568,1333.189578,0.731204,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1334.454341,1.264763,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1334.458606,0.004265,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1334.459806,0.0012,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1334.466023,0.006217,Normal_Traffic
0,0,1652522221568,1652522221568,1335.266373,0.80035,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1336.46222,1.195847,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1336.469034,0.006814,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1336.470407,0.001373,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1336.483094,0.012687,Normal_Traffic
0,0,13259053006848,13259053006848,1337.253749,0.770655,Normal_Traffic
0,0,13909683339264,13909683339264,1337.254209,0.00046,Normal_Traffic
0,0,1652522221568,1652522221568,1337.344681,0.090472,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1338.472093,1.127412,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1338.487719,0.015626,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1338.489884,0.002165,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1338.492047,0.002163,Normal_Traffic
0,0,1652522221568,1652522221568,1339.421995,0.929948,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1340.484108,1.062113,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1340.487526,0.003418,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1340.491267,0.003741,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1340.503289,0.012022,Normal_Traffic
0,0,1652522221568,1652522221568,1341.494398,0.991109,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1342.481448,0.98705,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1342.490821,0.009373,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1342.492093,0.001272,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1342.494302,0.002209,Normal_Traffic
0,0,1652522221568,1652522221568,1343.56451,1.070208,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1344.482687,0.918177,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1344.487162,0.004475,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1344.488704,0.001542,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1344.498268,0.009564,Normal_Traffic
0,0,1099726376140,1099726376140,1344.908145,0.409877,Normal_Traffic
0,0,1099726376140,1099726376140,1344.911805,0.00366,Normal_Traffic
0,0,1652522221568,1652522221568,1345.663904,0.752099,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1346.479525,0.815621,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1346.482312,0.002787,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1346.483995,0.001683,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1346.492377,0.008382,Normal_Traffic
0,0,1652522221568,1652522221568,1347.731141,1.238764,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1348.475159,0.744018,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1348.479203,0.004044,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1348.480651,0.001448,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1348.485342,0.004691,Normal_Traffic
0,0,13259053006848,13259053006848,1349.656931,1.171589,Normal_Traffic
0,0,14189840039936,14189840039936,1349.657395,0.000464,Normal_Traffic
0,0,1652522221568,1652522221568,1349.845377,0.187982,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1350.470763,0.625386,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1350.473704,0.002941,Normal_Traffic
0,0,13259053006848,13259053006848,1351.462943,0.989239,Normal_Traffic
0,0,13233333338112,13233333338112,1351.463252,0.000309,Normal_Traffic
0,0,1652522221568,1652522221568,1351.915149,0.451897,Normal_Traffic
0,0,1652522221568,1652522221568,1353.956448,2.041299,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1354.452371,0.495923,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1354.463196,0.010825,Normal_Traffic
0,0,1652522221568,1652522221568,1356.043752,1.580556,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1356.442749,0.398997,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1356.447191,0.004442,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1356.448537,0.001346,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1356.456405,0.007868,Normal_Traffic
0,0,1652522221568,1652522221568,1358.107649,1.651244,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1358.439774,0.332125,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1358.443389,0.003615,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1358.445732,0.002343,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1358.449878,0.004146,Normal_Traffic
0,0,1652522221568,1652522221568,1360.209253,1.759375,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1360.435726,0.226473,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1360.443416,0.00769,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1360.444606,0.00119,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1360.449251,0.004645,Normal_Traffic
0,0,1652522221568,1652522221568,1362.267403,1.818152,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1362.436568,0.169165,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1362.439446,0.002878,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1362.441813,0.002367,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1362.457804,0.015991,Normal_Traffic
0,0,1099726376140,1099726376140,1364.008214,1.55041,Normal_Traffic
0,0,1652522221568,1652522221568,1364.359679,0.351465,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1364.432403,0.072724,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1364.442921,0.010518,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1364.446013,0.003092,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1364.450472,0.004459,Normal_Traffic
0,0,1652522221568,1652522221568,1366.42448,1.974008,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1366.436391,0.011911,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1366.441395,0.005004,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1366.442931,0.001536,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1366.447367,0.004436,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1368.433883,1.986516,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1368.435621,0.001738,Normal_Traffic
0,0,1652522221568,1652522221568,1368.490679,0.055058,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1370.430316,1.939637,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1370.448159,0.017843,Normal_Traffic
0,0,1652522221568,1652522221568,1370.580782,0.132623,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1372.420674,1.839892,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1372.432354,0.01168,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1372.433625,0.001271,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1372.43607,0.002445,Normal_Traffic
0,0,1652522221568,1652522221568,1372.655286,0.219216,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1374.425065,1.769779,Normal_Traffic
3232235779,3232235778,13259053006848,13259053006848,1374.427172,0.002107,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1374.428313,0.001141,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1374.434778,0.006465,Normal_Traffic
0,0,1652522221568,1652522221568,1374.75671,0.321932,Normal_Traffic
0,0,1099726376140,1099726376140,1375.834283,1.077573,Normal_Traffic
0,0,1099726376140,1099726376140,1375.837535,0.003252,Normal_Traffic
3232235778,3232235782,13233333338112,13233333338112,1376.419664,0.582129,Normal_Traffic
3232235782,3232235778,13259053006848,13259053006848,1376.42609,0.006426,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1376.431175,0.005085,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1376.435802,0.004627,Normal_Traffic
0,0,1652522221568,1652522221568,1376.845234,0.409432,Normal_Traffic
0,0,13259053006848,13259053006848,1377.250977,0.405743,Normal_Traffic
0,0,13967729426432,13967729426432,1377.25133,0.000353,Normal_Traffic
3232235778,3232235780,14189840039936,14189840039936,1378.421349,1.170019,Normal_Traffic
3232235780,3232235778,13259053006848,13259053006848,1378.426188,0.004839,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1378.427419,0.001231,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1378.435631,0.008212,Normal_Traffic
0,0,1652522221568,1652522221568,1378.949226,0.513595,Normal_Traffic
0,0,13259053006848,13259053006848,1379.411992,0.462766,Normal_Traffic
0,0,13233333338112,13233333338112,1379.412363,0.000371,Normal_Traffic
3232235778,3232235781,13909683339264,13909683339264,1380.418711,1.006348,Normal_Traffic
3232235781,3232235778,13259053006848,13259053006848,1380.422466,0.003755,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1380.423716,0.00125,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1380.442197,0.018481,Normal_Traffic
0,0,1652522221568,1652522221568,1381.038001,0.595804,Normal_Traffic
0,0,13259053006848,13259053006848,1381.451147,0.413146,Normal_Traffic
0,0,14189840039936,14189840039936,1381.451499,0.000352,Normal_Traffic
3232235778,3232235777,219906802581504,219906802581504,1382.415936,0.964437,Normal_Traffic
3232235777,3232235778,13259053006848,13259053006848,1382.429731,0.013795,Normal_Traffic
3232235778,3232235779,13967729426432,13967729426432,1382.431045,0.001314,Normal_Traffic
