ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"64.235.202.65","200.202.210.119","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.549733000","0.000490000",,
"46.195.222.113","225.159.139.123","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.550385000","0.000652000",,
"45.184.201.70","181.254.50.120","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.550909000","0.000524000",,
"109.66.190.13","11.31.195.62","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.557004000","0.006095000",,
"197.159.56.113","199.230.0.42","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.559682000","0.002678000",,
"30.40.125.50","193.175.34.20","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.564860000","0.005178000",,
"162.185.123.8","23.224.12.10","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.565288000","0.000428000",,
"239.4.142.85","70.41.191.53","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.565419000","0.000131000",,
"154.21.50.67","61.89.80.116","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.565741000","0.000322000",,
"147.95.98.7","116.252.138.107","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.566396000","0.000655000",,
"205.175.102.114","113.23.18.32","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.568120000","0.001724000",,
"37.187.173.97","222.149.194.73","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.576954000","0.008834000",,
"146.184.251.110","29.26.106.77","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.578741000","0.001787000",,
"151.208.140.113","224.10.50.81","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.579609000","0.000868000",,
"48.201.110.66","145.189.88.8","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.580921000","0.001312000",,
"86.69.192.17","50.58.124.4","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.581636000","0.000715000",,
"158.192.125.105","47.196.138.21","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.589056000","0.007420000",,
