ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,udp.port,frame.time_relative,frame.time_delta,label
3232235876,3232235779,40,0,64,6,0,20.114632,0.007771,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.114903,0.000271,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.117355,0.002452,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.117658,0.000303,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.125718,0.00806,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.126056,0.000338,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.127291,0.001235,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.127558,0.000267,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.13397,0.006412,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.134246,0.000276,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.135931,0.001685,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.136207,0.000276,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.1451,0.008893,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.145346,0.000246,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.146476,0.00113,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.146712,0.000236,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.15603,0.009318,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.156317,0.000287,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.157911,0.001594,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.158167,0.000256,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.167569,0.009402,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.167853,0.000284,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.169443,0.00159,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.169682,0.000239,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.180201,0.010519,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.180492,0.000291,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.183017,0.002525,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.183297,0.00028,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.193382,0.010085,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.193682,0.0003,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.195258,0.001576,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.196146,0.000888,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.204766,0.00862,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.205072,0.000306,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.206848,0.001776,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.207118,0.00027,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.220836,0.013718,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.227239,0.006403,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.227577,0.000338,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54858,20.237426,0.009849,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54858,20.237911,0.000485,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.239087,0.001176,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.239347,0.00026,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.241783,0.002436,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.242043,0.00026,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.25018,0.008137,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.250472,0.000292,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.25238,0.001908,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.252605,0.000225,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.26961,0.017005,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.269952,0.000342,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.270796,0.000844,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.282808,0.012012,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.283142,0.000334,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.284564,0.001422,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.284804,0.00024,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.29548,0.010676,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.295827,0.000347,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.297796,0.001969,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.298052,0.000256,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.305931,0.007879,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.306215,0.000284,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.308252,0.002037,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.308581,0.000329,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.322088,0.013507,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.322389,0.000301,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.323415,0.001026,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.323753,0.000338,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.334332,0.010579,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.334652,0.00032,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.336771,0.002119,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.337101,0.00033,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.344455,0.007354,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.344942,0.000487,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.346175,0.001233,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.34676,0.000585,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.359315,0.012555,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.359639,0.000324,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.361526,0.001887,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.362082,0.000556,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.379375,0.017293,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.381707,0.002332,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.381824,0.000117,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.383053,0.001229,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.398319,0.015266,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.399875,0.001556,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.400663,0.000788,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.401212,0.000549,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54858,20.421762,0.02055,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.423956,0.002194,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.424912,0.000956,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.430008,0.005096,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.432269,0.002261,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.445519,0.01325,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.446325,0.000806,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.447193,0.000868,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.448749,0.001556,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54858,20.450189,0.00144,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.456715,0.006526,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.456978,0.000263,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.459301,0.002323,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.461719,0.002418,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.470427,0.008708,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.470745,0.000318,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.473083,0.002338,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.473364,0.000281,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.481186,0.007822,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.481445,0.000259,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.482888,0.001443,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.48315,0.000262,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.500229,0.017079,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.501844,0.001615,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.502477,0.000633,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.504713,0.002236,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.528253,0.02354,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.528496,0.000243,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.531203,0.002707,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.531699,0.000496,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.546337,0.014638,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.548207,0.00187,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.548628,0.000421,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.549754,0.001126,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.562732,0.012978,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.564193,0.001461,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.566014,0.001821,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.568402,0.002388,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.580491,0.012089,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.581486,0.000995,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.582941,0.001455,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.585069,0.002128,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.597338,0.012269,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.598752,0.001414,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.599608,0.000856,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.599928,0.00032,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.613518,0.01359,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.61516,0.001642,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.615219,5.90E-05,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.61711,0.001891,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.627112,0.010002,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.627391,0.000279,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.628709,0.001318,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.628872,0.000163,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.64371,0.014838,Abnormal_Traffic
3232235779,3232236031,229,0,128,17,138,20.644279,0.000569,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.645685,0.001406,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.646802,0.001117,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.649671,0.002869,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54858,20.666699,0.017028,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.66825,0.001551,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.669325,0.001075,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.66962,0.000295,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.670781,0.001161,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.68517,0.014389,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.685852,0.000682,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.689618,0.003766,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.691821,0.002203,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.705989,0.014168,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.70689,0.000901,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.70874,0.00185,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.709146,0.000406,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.723927,0.014781,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.725641,0.001714,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.725914,0.000273,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.728225,0.002311,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.740061,0.011836,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.741117,0.001056,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.743694,0.002577,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.744316,0.000622,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54070,20.745089,0.000773,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.757907,0.012818,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.759449,0.001542,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.761651,0.002202,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.762853,0.001202,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.775453,0.0126,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.777657,0.002204,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.778955,0.001298,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.781369,0.002414,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.7939,0.012531,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.795846,0.001946,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.796464,0.000618,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.796551,8.70E-05,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.825351,0.0288,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.826737,0.001386,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.827587,0.00085,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.829033,0.001446,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.840932,0.011899,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.843173,0.002241,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.844128,0.000955,Abnormal_Traffic
3232235779,3232235876,44,1,128,6,0,20.846065,0.001937,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.860341,0.014276,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.862115,0.001774,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.862372,0.000257,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.863344,0.000972,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.881959,0.018615,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.884239,0.00228,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.884875,0.000636,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.886188,0.001313,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.899054,0.012866,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.900049,0.000995,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.90137,0.001321,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.902806,0.001436,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.917798,0.014992,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.918516,0.000718,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.920936,0.00242,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.923084,0.002148,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.931694,0.00861,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.932149,0.000455,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.93418,0.002031,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.934413,0.000233,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.949687,0.015274,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.950362,0.000675,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.952214,0.001852,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.953934,0.00172,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.966857,0.012923,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.969357,0.0025,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.969914,0.000557,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.971578,0.001664,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54070,20.972451,0.000873,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.984345,0.011894,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.986108,0.001763,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,20.988167,0.002059,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,20.993408,0.005241,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54070,21.006824,0.013416,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.009038,0.002214,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.010612,0.001574,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.011237,0.000625,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.012452,0.001215,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.034426,0.021974,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.035372,0.000946,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.036596,0.001224,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.036991,0.000395,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54070,21.038946,0.001955,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.051075,0.012129,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.052175,0.0011,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.05309,0.000915,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.053834,0.000744,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.075896,0.022062,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.077027,0.001131,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.078998,0.001971,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.08147,0.002472,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.095898,0.014428,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.096424,0.000526,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.098574,0.00215,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.099515,0.000941,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.124129,0.024614,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.126969,0.00284,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.127033,6.40E-05,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.128457,0.001424,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.15849,0.030033,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.161585,0.003095,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.161901,0.000316,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.162552,0.000651,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.177356,0.014804,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.178435,0.001079,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.179149,0.000714,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.181032,0.001883,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.195185,0.014153,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.196718,0.001533,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.197573,0.000855,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.197927,0.000354,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.211259,0.013332,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.218126,0.006867,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.219135,0.001009,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.220352,0.001217,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53933,21.231226,0.010874,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.233618,0.002392,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.234688,0.00107,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.237543,0.002855,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.237638,9.50E-05,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.246361,0.008723,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.246725,0.000364,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.247431,0.000706,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.247692,0.000261,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.255894,0.008202,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.256227,0.000333,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.25802,0.001793,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.258287,0.000267,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54070,21.270068,0.011781,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54070,21.270475,0.000407,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.27202,0.001545,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.272261,0.000241,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.275871,0.00361,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.27606,0.000189,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.285466,0.009406,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.285947,0.000481,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.287398,0.001451,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.287653,0.000255,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.297239,0.009586,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.297612,0.000373,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.298935,0.001323,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.299176,0.000241,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54070,21.310945,0.011769,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54070,21.311689,0.000744,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.313061,0.001372,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.313333,0.000272,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.315391,0.002058,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.315656,0.000265,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.3274,0.011744,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,21.327983,0.000583,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,21.328574,0.000591,Abnormal_Traffic
